Image,Alpha,Beta,Min Score,Recall,MABO
1,0.8,0.30000000000000004,0.51,0.0,0.0
2,0.8,0.30000000000000004,0.51,0.0,0.0
3,0.8,0.30000000000000004,0.51,0.0,0.0
4,0.8,0.30000000000000004,0.51,0.0,0.0
5,0.8,0.30000000000000004,0.51,0.0,0.0
6,0.8,0.30000000000000004,0.51,0.0,0.0
7,0.8,0.30000000000000004,0.51,0.0,0.0
8,0.8,0.30000000000000004,0.51,0.0,0.0
9,0.8,0.30000000000000004,0.51,0.0,0.0
10,0.8,0.30000000000000004,0.51,0.0,0.0
1,0.8,0.30000000000000004,0.61,0.0,0.0
2,0.8,0.30000000000000004,0.61,0.0,0.0
3,0.8,0.30000000000000004,0.61,0.0,0.0
4,0.8,0.30000000000000004,0.61,0.0,0.0
5,0.8,0.30000000000000004,0.61,0.0,0.0
6,0.8,0.30000000000000004,0.61,0.0,0.0
7,0.8,0.30000000000000004,0.61,0.0,0.0
8,0.8,0.30000000000000004,0.61,0.0,0.0
9,0.8,0.30000000000000004,0.61,0.0,0.0
10,0.8,0.30000000000000004,0.61,0.0,0.0
1,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
2,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
3,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
4,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
5,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
6,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
7,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
8,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
9,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
10,0.8,0.30000000000000004,0.7100000000000001,0.0,0.0
1,0.8,0.30000000000000004,0.81,0.0,0.0
2,0.8,0.30000000000000004,0.81,0.0,0.0
3,0.8,0.30000000000000004,0.81,0.0,0.0
4,0.8,0.30000000000000004,0.81,0.0,0.0
5,0.8,0.30000000000000004,0.81,0.0,0.0
6,0.8,0.30000000000000004,0.81,0.0,0.0
7,0.8,0.30000000000000004,0.81,0.0,0.0
8,0.8,0.30000000000000004,0.81,0.0,0.0
9,0.8,0.30000000000000004,0.81,0.0,0.0
10,0.8,0.30000000000000004,0.81,0.0,0.0
1,0.8,0.30000000000000004,0.91,0.0,0.0
2,0.8,0.30000000000000004,0.91,0.0,0.0
3,0.8,0.30000000000000004,0.91,0.0,0.0
4,0.8,0.30000000000000004,0.91,0.0,0.0
5,0.8,0.30000000000000004,0.91,0.0,0.0
6,0.8,0.30000000000000004,0.91,0.0,0.0
7,0.8,0.30000000000000004,0.91,0.0,0.0
8,0.8,0.30000000000000004,0.91,0.0,0.0
9,0.8,0.30000000000000004,0.91,0.0,0.0
10,0.8,0.30000000000000004,0.91,0.0,0.0
1,0.8,0.4,0.01,0.0,0.4054933517674765
2,0.8,0.4,0.01,0.5,0.42331998833616136
3,0.8,0.4,0.01,0.0,0.30129277947587313
4,0.8,0.4,0.01,0.0,0.4867124593446282
5,0.8,0.4,0.01,0.25,0.37858270469352795
6,0.8,0.4,0.01,0.3333333333333333,0.44299511849334233
7,0.8,0.4,0.01,0.0,0.19890216338391992
8,0.8,0.4,0.01,0.0,0.44754874375186204
9,0.8,0.4,0.01,0.0,0.5794523593699226
10,0.8,0.4,0.01,0.0,0.4583880858519492
1,0.8,0.4,0.11,0.0,0.0
2,0.8,0.4,0.11,0.0,0.2358039740005105
3,0.8,0.4,0.11,0.0,0.0
4,0.8,0.4,0.11,0.0,0.0
5,0.8,0.4,0.11,0.0,0.0
6,0.8,0.4,0.11,0.0,0.0
7,0.8,0.4,0.11,0.0,0.0
8,0.8,0.4,0.11,0.0,0.0
9,0.8,0.4,0.11,0.0,0.0
10,0.8,0.4,0.11,0.0,0.0
1,0.8,0.4,0.21000000000000002,0.0,0.0
2,0.8,0.4,0.21000000000000002,0.0,0.0
3,0.8,0.4,0.21000000000000002,0.0,0.0
4,0.8,0.4,0.21000000000000002,0.0,0.0
5,0.8,0.4,0.21000000000000002,0.0,0.0
6,0.8,0.4,0.21000000000000002,0.0,0.0
7,0.8,0.4,0.21000000000000002,0.0,0.0
8,0.8,0.4,0.21000000000000002,0.0,0.0
9,0.8,0.4,0.21000000000000002,0.0,0.0
10,0.8,0.4,0.21000000000000002,0.0,0.0
1,0.8,0.4,0.31,0.0,0.0
2,0.8,0.4,0.31,0.0,0.0
3,0.8,0.4,0.31,0.0,0.0
4,0.8,0.4,0.31,0.0,0.0
5,0.8,0.4,0.31,0.0,0.0
6,0.8,0.4,0.31,0.0,0.0
7,0.8,0.4,0.31,0.0,0.0
8,0.8,0.4,0.31,0.0,0.0
9,0.8,0.4,0.31,0.0,0.0
10,0.8,0.4,0.31,0.0,0.0
1,0.8,0.4,0.41000000000000003,0.0,0.0
2,0.8,0.4,0.41000000000000003,0.0,0.0
3,0.8,0.4,0.41000000000000003,0.0,0.0
4,0.8,0.4,0.41000000000000003,0.0,0.0
5,0.8,0.4,0.41000000000000003,0.0,0.0
6,0.8,0.4,0.41000000000000003,0.0,0.0
7,0.8,0.4,0.41000000000000003,0.0,0.0
8,0.8,0.4,0.41000000000000003,0.0,0.0
9,0.8,0.4,0.41000000000000003,0.0,0.0
10,0.8,0.4,0.41000000000000003,0.0,0.0
1,0.8,0.4,0.51,0.0,0.0
2,0.8,0.4,0.51,0.0,0.0
3,0.8,0.4,0.51,0.0,0.0
4,0.8,0.4,0.51,0.0,0.0
5,0.8,0.4,0.51,0.0,0.0
6,0.8,0.4,0.51,0.0,0.0
7,0.8,0.4,0.51,0.0,0.0
8,0.8,0.4,0.51,0.0,0.0
9,0.8,0.4,0.51,0.0,0.0
10,0.8,0.4,0.51,0.0,0.0
1,0.8,0.4,0.61,0.0,0.0
2,0.8,0.4,0.61,0.0,0.0
3,0.8,0.4,0.61,0.0,0.0
4,0.8,0.4,0.61,0.0,0.0
5,0.8,0.4,0.61,0.0,0.0
6,0.8,0.4,0.61,0.0,0.0
7,0.8,0.4,0.61,0.0,0.0
8,0.8,0.4,0.61,0.0,0.0
9,0.8,0.4,0.61,0.0,0.0
10,0.8,0.4,0.61,0.0,0.0
1,0.8,0.4,0.7100000000000001,0.0,0.0
2,0.8,0.4,0.7100000000000001,0.0,0.0
3,0.8,0.4,0.7100000000000001,0.0,0.0
4,0.8,0.4,0.7100000000000001,0.0,0.0
5,0.8,0.4,0.7100000000000001,0.0,0.0
6,0.8,0.4,0.7100000000000001,0.0,0.0
7,0.8,0.4,0.7100000000000001,0.0,0.0
8,0.8,0.4,0.7100000000000001,0.0,0.0
9,0.8,0.4,0.7100000000000001,0.0,0.0
10,0.8,0.4,0.7100000000000001,0.0,0.0
1,0.8,0.4,0.81,0.0,0.0
2,0.8,0.4,0.81,0.0,0.0
3,0.8,0.4,0.81,0.0,0.0
4,0.8,0.4,0.81,0.0,0.0
5,0.8,0.4,0.81,0.0,0.0
6,0.8,0.4,0.81,0.0,0.0
7,0.8,0.4,0.81,0.0,0.0
8,0.8,0.4,0.81,0.0,0.0
9,0.8,0.4,0.81,0.0,0.0
10,0.8,0.4,0.81,0.0,0.0
1,0.8,0.4,0.91,0.0,0.0
2,0.8,0.4,0.91,0.0,0.0
3,0.8,0.4,0.91,0.0,0.0
4,0.8,0.4,0.91,0.0,0.0
5,0.8,0.4,0.91,0.0,0.0
6,0.8,0.4,0.91,0.0,0.0
7,0.8,0.4,0.91,0.0,0.0
8,0.8,0.4,0.91,0.0,0.0
9,0.8,0.4,0.91,0.0,0.0
10,0.8,0.4,0.91,0.0,0.0
1,0.8,0.5,0.01,0.5,0.5784047992912277
2,0.8,0.5,0.01,0.0,0.3867507905850306
3,0.8,0.5,0.01,0.0,0.30345010189835836
4,0.8,0.5,0.01,0.5,0.5812812083501252
5,0.8,0.5,0.01,0.25,0.3958476155548587
6,0.8,0.5,0.01,0.3333333333333333,0.5038367143424274
7,0.8,0.5,0.01,0.0,0.26800129157248953
8,0.8,0.5,0.01,0.0,0.5394971770496549
9,0.8,0.5,0.01,0.0,0.6370805447652923
10,0.8,0.5,0.01,0.0,0.5033471694780535
1,0.8,0.5,0.11,0.0,0.0
2,0.8,0.5,0.11,0.0,0.2358039740005105
3,0.8,0.5,0.11,0.0,0.0
4,0.8,0.5,0.11,0.0,0.0
5,0.8,0.5,0.11,0.0,0.0
6,0.8,0.5,0.11,0.0,0.0
7,0.8,0.5,0.11,0.0,0.0
8,0.8,0.5,0.11,0.0,0.0
9,0.8,0.5,0.11,0.0,0.0
10,0.8,0.5,0.11,0.0,0.0
1,0.8,0.5,0.21000000000000002,0.0,0.0
2,0.8,0.5,0.21000000000000002,0.0,0.0
3,0.8,0.5,0.21000000000000002,0.0,0.0
4,0.8,0.5,0.21000000000000002,0.0,0.0
5,0.8,0.5,0.21000000000000002,0.0,0.0
6,0.8,0.5,0.21000000000000002,0.0,0.0
7,0.8,0.5,0.21000000000000002,0.0,0.0
8,0.8,0.5,0.21000000000000002,0.0,0.0
9,0.8,0.5,0.21000000000000002,0.0,0.0
10,0.8,0.5,0.21000000000000002,0.0,0.0
1,0.8,0.5,0.31,0.0,0.0
2,0.8,0.5,0.31,0.0,0.0
3,0.8,0.5,0.31,0.0,0.0
4,0.8,0.5,0.31,0.0,0.0
5,0.8,0.5,0.31,0.0,0.0
6,0.8,0.5,0.31,0.0,0.0
7,0.8,0.5,0.31,0.0,0.0
8,0.8,0.5,0.31,0.0,0.0
9,0.8,0.5,0.31,0.0,0.0
10,0.8,0.5,0.31,0.0,0.0
1,0.8,0.5,0.41000000000000003,0.0,0.0
2,0.8,0.5,0.41000000000000003,0.0,0.0
3,0.8,0.5,0.41000000000000003,0.0,0.0
4,0.8,0.5,0.41000000000000003,0.0,0.0
5,0.8,0.5,0.41000000000000003,0.0,0.0
6,0.8,0.5,0.41000000000000003,0.0,0.0
7,0.8,0.5,0.41000000000000003,0.0,0.0
8,0.8,0.5,0.41000000000000003,0.0,0.0
9,0.8,0.5,0.41000000000000003,0.0,0.0
10,0.8,0.5,0.41000000000000003,0.0,0.0
1,0.8,0.5,0.51,0.0,0.0
2,0.8,0.5,0.51,0.0,0.0
3,0.8,0.5,0.51,0.0,0.0
4,0.8,0.5,0.51,0.0,0.0
5,0.8,0.5,0.51,0.0,0.0
6,0.8,0.5,0.51,0.0,0.0
7,0.8,0.5,0.51,0.0,0.0
8,0.8,0.5,0.51,0.0,0.0
9,0.8,0.5,0.51,0.0,0.0
10,0.8,0.5,0.51,0.0,0.0
1,0.8,0.5,0.61,0.0,0.0
2,0.8,0.5,0.61,0.0,0.0
3,0.8,0.5,0.61,0.0,0.0
4,0.8,0.5,0.61,0.0,0.0
5,0.8,0.5,0.61,0.0,0.0
6,0.8,0.5,0.61,0.0,0.0
7,0.8,0.5,0.61,0.0,0.0
8,0.8,0.5,0.61,0.0,0.0
9,0.8,0.5,0.61,0.0,0.0
10,0.8,0.5,0.61,0.0,0.0
1,0.8,0.5,0.7100000000000001,0.0,0.0
2,0.8,0.5,0.7100000000000001,0.0,0.0
3,0.8,0.5,0.7100000000000001,0.0,0.0
4,0.8,0.5,0.7100000000000001,0.0,0.0
5,0.8,0.5,0.7100000000000001,0.0,0.0
6,0.8,0.5,0.7100000000000001,0.0,0.0
7,0.8,0.5,0.7100000000000001,0.0,0.0
8,0.8,0.5,0.7100000000000001,0.0,0.0
9,0.8,0.5,0.7100000000000001,0.0,0.0
10,0.8,0.5,0.7100000000000001,0.0,0.0
1,0.8,0.5,0.81,0.0,0.0
2,0.8,0.5,0.81,0.0,0.0
3,0.8,0.5,0.81,0.0,0.0
4,0.8,0.5,0.81,0.0,0.0
5,0.8,0.5,0.81,0.0,0.0
6,0.8,0.5,0.81,0.0,0.0
7,0.8,0.5,0.81,0.0,0.0
8,0.8,0.5,0.81,0.0,0.0
9,0.8,0.5,0.81,0.0,0.0
10,0.8,0.5,0.81,0.0,0.0
1,0.8,0.5,0.91,0.0,0.0
2,0.8,0.5,0.91,0.0,0.0
3,0.8,0.5,0.91,0.0,0.0
4,0.8,0.5,0.91,0.0,0.0
5,0.8,0.5,0.91,0.0,0.0
6,0.8,0.5,0.91,0.0,0.0
7,0.8,0.5,0.91,0.0,0.0
8,0.8,0.5,0.91,0.0,0.0
9,0.8,0.5,0.91,0.0,0.0
10,0.8,0.5,0.91,0.0,0.0
1,0.8,0.6000000000000001,0.01,0.5,0.6006737387259475
2,0.8,0.6000000000000001,0.01,0.0,0.40495475267879427
3,0.8,0.6000000000000001,0.01,0.0,0.3026268303227383
4,0.8,0.6000000000000001,0.01,0.5,0.6303606420774815
5,0.8,0.6000000000000001,0.01,0.25,0.40275402469989485
6,0.8,0.6000000000000001,0.01,0.6666666666666666,0.5415430474197956
7,0.8,0.6000000000000001,0.01,0.0,0.28569583467872134
8,0.8,0.6000000000000001,0.01,0.0,0.5561471797884842
9,0.8,0.6000000000000001,0.01,1.0,0.7803638059701492
10,0.8,0.6000000000000001,0.01,0.0,0.6344827586206897
1,0.8,0.6000000000000001,0.11,0.0,0.0
2,0.8,0.6000000000000001,0.11,0.0,0.2358039740005105
3,0.8,0.6000000000000001,0.11,0.0,0.0
4,0.8,0.6000000000000001,0.11,0.0,0.0
5,0.8,0.6000000000000001,0.11,0.0,0.0
6,0.8,0.6000000000000001,0.11,0.0,0.0
7,0.8,0.6000000000000001,0.11,0.0,0.0
8,0.8,0.6000000000000001,0.11,0.0,0.0
9,0.8,0.6000000000000001,0.11,0.0,0.0
10,0.8,0.6000000000000001,0.11,0.0,0.0
1,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
2,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
3,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
4,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
5,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
6,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
7,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
8,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
9,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
10,0.8,0.6000000000000001,0.21000000000000002,0.0,0.0
1,0.8,0.6000000000000001,0.31,0.0,0.0
2,0.8,0.6000000000000001,0.31,0.0,0.0
3,0.8,0.6000000000000001,0.31,0.0,0.0
4,0.8,0.6000000000000001,0.31,0.0,0.0
5,0.8,0.6000000000000001,0.31,0.0,0.0
6,0.8,0.6000000000000001,0.31,0.0,0.0
7,0.8,0.6000000000000001,0.31,0.0,0.0
8,0.8,0.6000000000000001,0.31,0.0,0.0
9,0.8,0.6000000000000001,0.31,0.0,0.0
10,0.8,0.6000000000000001,0.31,0.0,0.0
1,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
2,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
3,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
4,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
5,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
6,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
7,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
8,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
9,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
10,0.8,0.6000000000000001,0.41000000000000003,0.0,0.0
1,0.8,0.6000000000000001,0.51,0.0,0.0
2,0.8,0.6000000000000001,0.51,0.0,0.0
3,0.8,0.6000000000000001,0.51,0.0,0.0
4,0.8,0.6000000000000001,0.51,0.0,0.0
5,0.8,0.6000000000000001,0.51,0.0,0.0
6,0.8,0.6000000000000001,0.51,0.0,0.0
7,0.8,0.6000000000000001,0.51,0.0,0.0
8,0.8,0.6000000000000001,0.51,0.0,0.0
9,0.8,0.6000000000000001,0.51,0.0,0.0
10,0.8,0.6000000000000001,0.51,0.0,0.0
1,0.8,0.6000000000000001,0.61,0.0,0.0
2,0.8,0.6000000000000001,0.61,0.0,0.0
3,0.8,0.6000000000000001,0.61,0.0,0.0
4,0.8,0.6000000000000001,0.61,0.0,0.0
5,0.8,0.6000000000000001,0.61,0.0,0.0
6,0.8,0.6000000000000001,0.61,0.0,0.0
7,0.8,0.6000000000000001,0.61,0.0,0.0
8,0.8,0.6000000000000001,0.61,0.0,0.0
9,0.8,0.6000000000000001,0.61,0.0,0.0
10,0.8,0.6000000000000001,0.61,0.0,0.0
1,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
2,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
3,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
4,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
5,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
6,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
7,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
8,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
9,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
10,0.8,0.6000000000000001,0.7100000000000001,0.0,0.0
1,0.8,0.6000000000000001,0.81,0.0,0.0
2,0.8,0.6000000000000001,0.81,0.0,0.0
3,0.8,0.6000000000000001,0.81,0.0,0.0
4,0.8,0.6000000000000001,0.81,0.0,0.0
5,0.8,0.6000000000000001,0.81,0.0,0.0
6,0.8,0.6000000000000001,0.81,0.0,0.0
7,0.8,0.6000000000000001,0.81,0.0,0.0
8,0.8,0.6000000000000001,0.81,0.0,0.0
9,0.8,0.6000000000000001,0.81,0.0,0.0
10,0.8,0.6000000000000001,0.81,0.0,0.0
1,0.8,0.6000000000000001,0.91,0.0,0.0
2,0.8,0.6000000000000001,0.91,0.0,0.0
3,0.8,0.6000000000000001,0.91,0.0,0.0
4,0.8,0.6000000000000001,0.91,0.0,0.0
5,0.8,0.6000000000000001,0.91,0.0,0.0
6,0.8,0.6000000000000001,0.91,0.0,0.0
7,0.8,0.6000000000000001,0.91,0.0,0.0
8,0.8,0.6000000000000001,0.91,0.0,0.0
9,0.8,0.6000000000000001,0.91,0.0,0.0
10,0.8,0.6000000000000001,0.91,0.0,0.0
1,0.8,0.7000000000000001,0.01,0.5,0.7102224433158995
2,0.8,0.7000000000000001,0.01,0.5,0.45278602805172014
3,0.8,0.7000000000000001,0.01,0.0,0.3074502198102947
4,0.8,0.7000000000000001,0.01,0.5,0.6069873630484611
5,0.8,0.7000000000000001,0.01,0.16666666666666666,0.34065535039699113
6,0.8,0.7000000000000001,0.01,0.6666666666666666,0.512430017095165
7,0.8,0.7000000000000001,0.01,0.0,0.2813426714619219
8,0.8,0.7000000000000001,0.01,1.0,0.677257956362511
9,0.8,0.7000000000000001,0.01,1.0,0.8181621205190553
10,0.8,0.7000000000000001,0.01,1.0,0.7199105701155136
1,0.8,0.7000000000000001,0.11,0.0,0.0
2,0.8,0.7000000000000001,0.11,0.0,0.2358039740005105
3,0.8,0.7000000000000001,0.11,0.0,0.0
4,0.8,0.7000000000000001,0.11,0.0,0.0
5,0.8,0.7000000000000001,0.11,0.0,0.0
6,0.8,0.7000000000000001,0.11,0.0,0.0
7,0.8,0.7000000000000001,0.11,0.0,0.0
8,0.8,0.7000000000000001,0.11,0.0,0.0
9,0.8,0.7000000000000001,0.11,0.0,0.0
10,0.8,0.7000000000000001,0.11,0.0,0.0
1,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
2,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
3,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
4,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
5,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
6,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
7,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
8,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
9,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
10,0.8,0.7000000000000001,0.21000000000000002,0.0,0.0
1,0.8,0.7000000000000001,0.31,0.0,0.0
2,0.8,0.7000000000000001,0.31,0.0,0.0
3,0.8,0.7000000000000001,0.31,0.0,0.0
4,0.8,0.7000000000000001,0.31,0.0,0.0
5,0.8,0.7000000000000001,0.31,0.0,0.0
6,0.8,0.7000000000000001,0.31,0.0,0.0
7,0.8,0.7000000000000001,0.31,0.0,0.0
8,0.8,0.7000000000000001,0.31,0.0,0.0
9,0.8,0.7000000000000001,0.31,0.0,0.0
10,0.8,0.7000000000000001,0.31,0.0,0.0
1,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
2,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
3,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
4,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
5,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
6,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
7,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
8,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
9,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
10,0.8,0.7000000000000001,0.41000000000000003,0.0,0.0
1,0.8,0.7000000000000001,0.51,0.0,0.0
2,0.8,0.7000000000000001,0.51,0.0,0.0
3,0.8,0.7000000000000001,0.51,0.0,0.0
4,0.8,0.7000000000000001,0.51,0.0,0.0
5,0.8,0.7000000000000001,0.51,0.0,0.0
6,0.8,0.7000000000000001,0.51,0.0,0.0
7,0.8,0.7000000000000001,0.51,0.0,0.0
8,0.8,0.7000000000000001,0.51,0.0,0.0
9,0.8,0.7000000000000001,0.51,0.0,0.0
10,0.8,0.7000000000000001,0.51,0.0,0.0
1,0.8,0.7000000000000001,0.61,0.0,0.0
2,0.8,0.7000000000000001,0.61,0.0,0.0
3,0.8,0.7000000000000001,0.61,0.0,0.0
4,0.8,0.7000000000000001,0.61,0.0,0.0
5,0.8,0.7000000000000001,0.61,0.0,0.0
6,0.8,0.7000000000000001,0.61,0.0,0.0
7,0.8,0.7000000000000001,0.61,0.0,0.0
8,0.8,0.7000000000000001,0.61,0.0,0.0
9,0.8,0.7000000000000001,0.61,0.0,0.0
10,0.8,0.7000000000000001,0.61,0.0,0.0
1,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
2,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
3,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
4,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
5,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
6,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
7,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
8,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
9,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
10,0.8,0.7000000000000001,0.7100000000000001,0.0,0.0
1,0.8,0.7000000000000001,0.81,0.0,0.0
2,0.8,0.7000000000000001,0.81,0.0,0.0
3,0.8,0.7000000000000001,0.81,0.0,0.0
4,0.8,0.7000000000000001,0.81,0.0,0.0
5,0.8,0.7000000000000001,0.81,0.0,0.0
6,0.8,0.7000000000000001,0.81,0.0,0.0
7,0.8,0.7000000000000001,0.81,0.0,0.0
8,0.8,0.7000000000000001,0.81,0.0,0.0
9,0.8,0.7000000000000001,0.81,0.0,0.0
10,0.8,0.7000000000000001,0.81,0.0,0.0
1,0.8,0.7000000000000001,0.91,0.0,0.0
2,0.8,0.7000000000000001,0.91,0.0,0.0
3,0.8,0.7000000000000001,0.91,0.0,0.0
4,0.8,0.7000000000000001,0.91,0.0,0.0
5,0.8,0.7000000000000001,0.91,0.0,0.0
6,0.8,0.7000000000000001,0.91,0.0,0.0
7,0.8,0.7000000000000001,0.91,0.0,0.0
8,0.8,0.7000000000000001,0.91,0.0,0.0
9,0.8,0.7000000000000001,0.91,0.0,0.0
10,0.8,0.7000000000000001,0.91,0.0,0.0
1,0.8,0.8,0.01,0.5,0.49487955304324227
2,0.8,0.8,0.01,0.5,0.45206063401874497
3,0.8,0.8,0.01,0.0,0.3174665498856469
4,0.8,0.8,0.01,0.5,0.5853533584167177
5,0.8,0.8,0.01,0.08333333333333333,0.272856269030591
6,0.8,0.8,0.01,0.6666666666666666,0.5644853517596767
7,0.8,0.8,0.01,0.0,0.2193735873425896
8,0.8,0.8,0.01,0.0,0.5394971770496549
9,0.8,0.8,0.01,1.0,0.8181621205190553
10,0.8,0.8,0.01,1.0,0.8128155339805825
1,0.8,0.8,0.11,0.0,0.0
2,0.8,0.8,0.11,0.0,0.2358039740005105
3,0.8,0.8,0.11,0.0,0.0
4,0.8,0.8,0.11,0.0,0.0
5,0.8,0.8,0.11,0.0,0.0
6,0.8,0.8,0.11,0.0,0.0
7,0.8,0.8,0.11,0.0,0.0
8,0.8,0.8,0.11,0.0,0.0
9,0.8,0.8,0.11,0.0,0.0
10,0.8,0.8,0.11,0.0,0.0
1,0.8,0.8,0.21000000000000002,0.0,0.0
2,0.8,0.8,0.21000000000000002,0.0,0.0
3,0.8,0.8,0.21000000000000002,0.0,0.0
4,0.8,0.8,0.21000000000000002,0.0,0.0
5,0.8,0.8,0.21000000000000002,0.0,0.0
6,0.8,0.8,0.21000000000000002,0.0,0.0
7,0.8,0.8,0.21000000000000002,0.0,0.0
8,0.8,0.8,0.21000000000000002,0.0,0.0
9,0.8,0.8,0.21000000000000002,0.0,0.0
10,0.8,0.8,0.21000000000000002,0.0,0.0
1,0.8,0.8,0.31,0.0,0.0
2,0.8,0.8,0.31,0.0,0.0
3,0.8,0.8,0.31,0.0,0.0
4,0.8,0.8,0.31,0.0,0.0
5,0.8,0.8,0.31,0.0,0.0
6,0.8,0.8,0.31,0.0,0.0
7,0.8,0.8,0.31,0.0,0.0
8,0.8,0.8,0.31,0.0,0.0
9,0.8,0.8,0.31,0.0,0.0
10,0.8,0.8,0.31,0.0,0.0
1,0.8,0.8,0.41000000000000003,0.0,0.0
2,0.8,0.8,0.41000000000000003,0.0,0.0
3,0.8,0.8,0.41000000000000003,0.0,0.0
4,0.8,0.8,0.41000000000000003,0.0,0.0
5,0.8,0.8,0.41000000000000003,0.0,0.0
6,0.8,0.8,0.41000000000000003,0.0,0.0
7,0.8,0.8,0.41000000000000003,0.0,0.0
8,0.8,0.8,0.41000000000000003,0.0,0.0
9,0.8,0.8,0.41000000000000003,0.0,0.0
10,0.8,0.8,0.41000000000000003,0.0,0.0
1,0.8,0.8,0.51,0.0,0.0
2,0.8,0.8,0.51,0.0,0.0
3,0.8,0.8,0.51,0.0,0.0
4,0.8,0.8,0.51,0.0,0.0
5,0.8,0.8,0.51,0.0,0.0
6,0.8,0.8,0.51,0.0,0.0
7,0.8,0.8,0.51,0.0,0.0
8,0.8,0.8,0.51,0.0,0.0
9,0.8,0.8,0.51,0.0,0.0
10,0.8,0.8,0.51,0.0,0.0
1,0.8,0.8,0.61,0.0,0.0
2,0.8,0.8,0.61,0.0,0.0
3,0.8,0.8,0.61,0.0,0.0
4,0.8,0.8,0.61,0.0,0.0
5,0.8,0.8,0.61,0.0,0.0
6,0.8,0.8,0.61,0.0,0.0
7,0.8,0.8,0.61,0.0,0.0
8,0.8,0.8,0.61,0.0,0.0
9,0.8,0.8,0.61,0.0,0.0
10,0.8,0.8,0.61,0.0,0.0
1,0.8,0.8,0.7100000000000001,0.0,0.0
2,0.8,0.8,0.7100000000000001,0.0,0.0
3,0.8,0.8,0.7100000000000001,0.0,0.0
4,0.8,0.8,0.7100000000000001,0.0,0.0
5,0.8,0.8,0.7100000000000001,0.0,0.0
6,0.8,0.8,0.7100000000000001,0.0,0.0
7,0.8,0.8,0.7100000000000001,0.0,0.0
8,0.8,0.8,0.7100000000000001,0.0,0.0
